Animal ID,Diet,SDNN,RMSSD,LF,HF,LF/HF,timepoint,dose,Trt Code,
5g,VDD,3.045907433,1.317946374,0.4185510706,0.1321231931,3.167884916,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
5g,VDD,3.218756666,1.490919591,0.4042474731,0.09141010174,4.422350106,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
5g,VDD,3.714027189,2.032942976,3.081228535,0.4232313394,7.280246638,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
5g,VDD,2.44803814,1.515370686,1.408856292,0.2335683435,6.03188031,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
5g,VDD,3.456439279,1.647693423,0.6324783465,0.1289729815,4.903960032,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
5g,VDD,2.770499998,1.380204528,1.382579453,0.1754095702,7.882006958,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
5g,VDD,1.940700659,1.173358657,0.8484710572,0.1437869269,5.900891519,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
5g,VDD,4.122058577,1.557491974,0.3312216865,0.06646949806,4.983062851,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
6g,VDD,7.022942578,5.092371346,3.783347706,1.38302702,2.735555886,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
6g,VDD,6.172878514,5.147443392,11.76162856,2.126750882,5.530327343,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
6g,VDD,3.261797148,2.881726536,1.240170649,0.6312605103,1.964594061,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
6g,VDD,1.952636471,2.029112756,0.5219962239,0.152620919,3.420214132,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
6g,VDD,3.555360031,3.911894644,0.5164318287,0.9763929432,0.5289180266,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
6g,VDD,3.306639807,3.082694994,1.021385467,1.192792898,0.8562974083,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
6g,VDD,2.450673251,2.363230752,0.9099060421,0.2105564621,4.321434892,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
6g,VDD,1.969529917,1.470624306,0.4045518333,0.1074432347,3.765261112,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
6g,VDD,2.364910615,2.784593074,0.8512562025,0.4707479089,1.808305861,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
6g,VDD,2.426236755,2.7158346,2.767769956,1.374673681,2.01340143,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
6g,VDD,2.455503382,2.445532568,1.398395747,0.5464058912,2.559261841,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
6g,VDD,2.609499899,2.61531132,2.391598082,0.2019032145,11.84526996,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
6g,VDD,2.596306876,1.811584837,0.8294407662,0.2780805279,2.982735873,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
6g,VDD,2.339098797,3.008321791,1.102418829,0.4647455548,2.372091175,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
6g,VDD,2.996573956,2.646892262,0.6248700236,0.3177506723,1.96654194,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
6g,VDD,3.983273913,3.367952099,2.793288758,1.052294621,2.654474044,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
6g,VDD,4.125037569,2.030152454,1.012463675,0.336474909,3.009031721,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
6g,VDD,4.681849502,2.472066162,1.071960512,0.4397433199,2.437695954,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
6g,VDD,3.675050632,3.026450156,2.18616891,0.9155941896,2.387705093,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
6g,VDD,3.296324553,2.204559435,0.8821978074,0.5026104196,1.755231832,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
6g,VDD,5.399866224,5.922970137,0.303487463,0.4198771036,0.7228006967,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
6g,VDD,2.270537624,3.066290141,1.170581948,0.9650158348,1.213018383,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
8g,VDD,2.199893252,1.070912297,0.1016368697,0.06483685118,1.567578743,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
8g,VDD,2.640421584,1.319338549,0.3610403195,0.1499823593,2.407218564,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
8g,VDD,2.166254566,1.415443492,0.6032019323,0.1090986472,5.528958863,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
8g,VDD,3.37265956,3.266904019,4.177465014,0.7016844503,5.953480959,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
8g,VDD,3.349384263,1.504589302,1.085653322,0.3041462367,3.569510951,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
8g,VDD,3.393626461,1.367805549,0.8170622318,0.1601233168,5.102706139,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
8g,VDD,5.45552224,3.083223259,7.84149202,1.248248707,6.281994909,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
8g,VDD,4.503891566,2.318922993,4.017050203,0.9715029828,4.134882007,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
8g,VDD,8.241151259,4.387339025,11.5728723,2.431689424,4.759190127,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
8g,VDD,8.20996082,4.12295173,7.48191813,0.6215236581,12.03802628,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
8g,VDD,7.34704422,4.421763192,9.351108005,1.035028724,9.034636226,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
8g,VDD,5.404654736,3.635743877,9.108177227,1.289902562,7.061135855,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
8g,VDD,6.205469778,4.000835474,1.716032909,0.7523991249,2.280748146,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
8g,VDD,5.873732265,3.84158984,5.932290403,1.108503115,5.351622674,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
8g,VDD,2.659992556,2.208350424,1.238978023,0.5002951403,2.47649422,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
8g,VDD,2.622462024,1.43408639,0.6927609361,0.1708671499,4.054383399,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
8g,VDD,3.633688238,1.328281299,0.8009087241,0.2008296203,3.988000987,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
8g,VDD,2.179536029,1.324035971,0.3202844381,0.1035463742,3.093149716,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
8g,VDD,4.543567497,2.34243225,0.4311131747,0.1755911892,2.455209607,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
9g,VDD,5.438136585,3.988160503,6.100013257,0.7465458557,8.17098268,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
9g,VDD,4.809084479,2.479545956,1.99144829,0.5395861068,3.690696007,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
9g,VDD,3.052677033,2.770657541,0.4679284248,0.3083748222,1.517401523,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
9g,VDD,3.422708686,2.239072896,2.237522874,0.5813648305,3.84874137,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
9g,VDD,4.232648883,5.508245481,2.298577251,1.471038256,1.562554367,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
9g,VDD,7.284322455,3.17272862,1.694519802,0.2870017758,5.904213647,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
9g,VDD,10.21256397,7.11081306,16.06270292,3.860867414,4.160387084,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
9g,VDD,10.5772257,5.923596607,20.87312448,1.142993867,18.26179919,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
9g,VDD,9.042529081,5.370772872,10.25122307,2.61391259,3.921792607,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
9g,VDD,8.705037717,5.221405165,16.50303581,1.287789209,12.81501328,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
9g,VDD,12.9262744,5.470939846,9.802240708,1.147402087,8.54298665,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
9g,VDD,10.04986847,3.686280346,7.182327644,0.7256660951,9.897565412,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
9g,VDD,5.583941651,3.127572687,6.97481307,0.6875985801,10.14372815,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
9g,VDD,3.841227316,1.807861052,1.070179548,0.3182145426,3.363075551,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
9g,VDD,6.956093866,1.528573996,2.84324411,0.2629812349,10.81158552,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
9g,VDD,4.881334048,3.206079751,2.69544828,0.710147286,3.795618645,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
9g,VDD,6.608084453,2.310609774,2.024126134,0.2400426275,8.432361181,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
9g,VDD,4.811764865,2.450508877,0.7184711017,0.2347343599,3.060783696,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
10g,VDD,9.395851748,12.20222103,16.71447771,2.134633559,7.830139104,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
10g,VDD,9.366098039,12.46157731,24.71215614,2.143919106,11.52662714,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
10g,VDD,7.251166717,9.156977144,11.81199241,2.361765728,5.001339579,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
10g,VDD,8.305253247,10.5745883,12.34827143,3.890169403,3.174224605,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
10g,VDD,9.766136487,12.63771595,17.15007506,4.687731907,3.658501681,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
10g,VDD,7.948837029,10.38473969,9.840918517,2.896968318,3.396971398,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
10g,VDD,9.213849923,12.3737654,35.14866924,6.111709317,5.751037461,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
10g,VDD,9.295064666,12.95430566,16.17081739,1.603260535,10.08620685,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
10g,VDD,8.403615187,10.74468178,10.91188674,5.201787964,2.09771848,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
10g,VDD,7.911855653,10.55691497,18.58089395,4.53008737,4.101663485,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
10g,VDD,8.67774121,11.7781381,12.73796228,6.82294298,1.866930783,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
10g,VDD,4.296427527,5.706513771,5.53125454,1.997726013,2.76877535,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
10g,VDD,6.627251909,8.817472772,10.41161994,1.76283598,5.906176219,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
10g,VDD,7.025694153,10.19966902,15.43297587,4.179890545,3.692196172,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
10g,VDD,6.973077728,8.17829572,8.982340476,1.988736221,4.516607271,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
10g,VDD,5.743194005,7.853408203,8.397603677,2.664163902,3.152059703,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
10g,VDD,6.605340485,8.448745171,8.485029567,3.089331647,2.746558329,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
10g,VDD,5.637439308,7.085597313,6.603222441,1.56818469,4.210742831,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
10g,VDD,9.126561187,11.57496804,33.21639462,2.841825782,11.68839935,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
10g,VDD,4.870011155,6.476398229,10.90687898,0.8398808388,12.98622195,dobutamine+GsMTx,drug only,VDD-dobutamine+GsMTx-drug only,-
11g,ND,2.334030077,1.729309135,0.6932029457,0.1080555097,6.415248494,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
11g,ND,1.861344454,1.596871942,0.2389292816,0.08110604008,2.945887648,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
11g,ND,3.161144729,4.103509215,0.8097355736,0.481373634,1.682135282,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
11g,ND,4.769700706,4.5463679,3.225403813,1.291158367,2.498069868,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
11g,ND,3.91423494,3.655469289,0.8525029384,0.609334979,1.399071066,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
11g,ND,2.069900316,1.651122184,0.3468491302,0.2183941588,1.588179519,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
11g,ND,3.69788188,2.85567762,2.407184837,0.8565410641,2.810355437,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
11g,ND,4.126431083,2.020184542,1.002980908,0.1737310687,5.773181021,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
11g,ND,3.486903085,1.81051763,2.186122864,0.2727524996,8.015042455,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
11g,ND,2.57931396,1.703874327,0.1446901625,0.1168745234,1.237995743,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
11g,ND,3.438764502,1.934946805,1.2316209,0.4309577545,2.857869217,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
11g,ND,1.277989189,1.05193031,0.08835844724,0.0670514287,1.317771283,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
11g,ND,1.584507765,1.427857804,0.06541397227,0.04966771244,1.317032113,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
11g,ND,2.026809027,1.511578637,0.1342870581,0.1939951525,0.692218627,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
11g,ND,2.987826615,1.37902104,1.299823951,0.2221136625,5.852066624,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
11g,ND,3.047693543,3.67218213,0.2886269443,0.479722859,0.601653515,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
11g,ND,2.189186053,1.738834089,0.4026428121,0.1306891917,3.080918988,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
11g,ND,2.482807031,2.946266757,0.6822413701,0.2845531115,2.39758886,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
11g,ND,2.201561946,1.09772492,0.4849225763,0.1125085626,4.310094849,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
11g,ND,2.476605435,1.827958486,0.5906348967,0.2387745257,2.473609339,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
12g,ND,12.22823771,6.505396383,28.81664652,3.304498794,8.72042882,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
12g,ND,6.811474833,4.004602615,6.940638689,0.9500090702,7.305865709,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
12g,ND,3.741813099,4.852549769,1.874227507,1.352256197,1.386000309,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
12g,ND,4.986192543,7.190348184,13.61209521,2.980586305,4.56691866,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
12g,ND,3.69362073,5.501560328,0.3993027176,0.9476770712,0.4213489275,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
12g,ND,3.168971211,4.420024281,0.3226348852,0.8087851228,0.3989129821,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
12g,ND,4.931205701,5.795274347,19.46241109,2.454041554,7.93075857,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
12g,ND,3.251207667,4.410531091,0.5871529241,0.2977012533,1.972289057,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
12g,ND,2.794118146,4.164260713,0.5183591662,2.101199311,0.2466968095,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
12g,ND,3.456513865,5.241834533,1.140470968,1.063056519,1.072822515,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
12g,ND,2.575744516,4.069358125,0.2020032263,0.3242855044,0.622917841,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
12g,ND,2.63459402,3.241012452,0.1516699293,0.3231067236,0.4694112446,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
12g,ND,3.599949523,4.974511304,1.768961845,1.372508328,1.288853269,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
12g,ND,3.872762003,2.651549081,0.3387449919,0.2833857659,1.195349353,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
12g,ND,4.934569533,4.295577334,1.067538615,0.3925158075,2.71973407,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
12g,ND,3.821581844,3.820054237,0.1151641534,0.3484844656,0.3304714121,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
12g,ND,2.982717702,1.3730952,0.1817103297,0.08537182101,2.128457933,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
12g,ND,1.309893641,1.401179058,0.1376870009,0.1240599837,1.109842165,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
12g,ND,1.875448238,1.548343767,0.1828118168,0.1441369997,1.268319843,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
12g,ND,3.274546537,1.500210956,0.3738848555,0.1825233013,2.0484226,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
12g,ND,9.426480087,5.123624146,15.07610893,1.559245997,9.668845688,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
13g,ND,3.541747068,4.784837343,6.007442848,1.415775731,4.243216434,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
13g,ND,23.95742111,16.66680791,39.3769342,3.390585438,11.61360919,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
13g,ND,11.25859115,15.29284756,19.85127839,0.7840701709,25.31824208,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
13g,ND,7.358247941,8.824535568,.,.,.,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
13g,ND,6.851721108,9.958445407,.,.,.,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
13g,ND,8.078875612,8.220942319,.,.,.,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
13g,ND,3.815951105,5.377517594,2.079271279,1.355964919,1.53342557,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
13g,ND,3.270702182,4.997530254,0.9114254939,1.102802764,0.8264628304,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
13g,ND,7.290097021,5.634172738,7.876882227,0.9158130522,8.600971789,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
13g,ND,9.537667385,8.588769507,38.23998231,2.394666942,15.96881038,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
13g,ND,21.02663697,17.07565465,55.58344263,5.702135801,9.747828634,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
13g,ND,16.25910859,13.01686312,47.34503354,5.438325453,8.705810998,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
13g,ND,12.83822202,11.42335655,125.7739126,4.407020312,28.53944472,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
13g,ND,12.65216924,10.94082969,26.14500674,2.728901932,9.580779151,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
13g,ND,23.1824951,25.5266585,151.33894,13.40127883,11.29287301,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
13g,ND,13.06471508,14.93785774,30.04402427,6.190958552,4.852887323,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
13g,ND,12.82651738,15.47926976,44.7840676,6.065782698,7.383064944,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
13g,ND,9.009361487,11.89555688,38.72517837,1.120793869,34.55156156,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
14g,ND,12.57353583,7.933758739,12.7187503,3.891774406,3.268110886,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
14g,ND,10.6015809,7.574801805,10.81841601,3.842685508,2.815326934,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
14g,ND,7.890089513,7.198035529,15.1610106,3.50782318,4.322056678,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
14g,ND,6.270781515,8.641040153,2.930282731,4.315342875,0.6790382167,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
14g,ND,6.34025722,7.008010838,4.00132195,2.869496195,1.394433614,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
14g,ND,8.281832095,7.052861628,8.56615379,2.592835496,3.303778355,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
14g,ND,6.000424153,6.613583159,6.26122421,2.597803107,2.410199677,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
14g,ND,7.445241379,5.995426679,9.930958599,2.456215227,4.0431956,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
14g,ND,7.648014207,6.307039573,8.314737082,1.684064652,4.937302776,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
14g,ND,6.508807188,5.642589002,5.522239793,1.326390223,4.163359844,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
14g,ND,6.433791523,6.147747367,3.439204882,1.279881314,2.687127974,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
14g,ND,6.906356255,7.518200453,2.605565793,4.951931826,0.5261715801,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
14g,ND,7.88754955,6.844857267,7.172373332,2.945129186,2.435334031,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
14g,ND,8.112546264,7.020899506,9.150125299,2.855537208,3.204344624,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
14g,ND,7.464095428,6.288342178,5.998137118,1.982470132,3.025587635,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
14g,ND,6.343175473,5.28843565,7.039377612,1.415708017,4.97233718,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
14g,ND,4.675951923,5.840643986,3.728775392,1.586023937,2.35102088,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
14g,ND,8.53203613,4.679584544,3.082328567,1.352981688,2.278174638,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
14g,ND,4.706097977,6.165729171,12.17583095,1.072683517,11.35081388,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
15g,ND,6.304896908,2.565013113,8.318959058,0.2393387785,34.75809107,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
15g,ND,5.215850283,2.656999185,3.228082448,0.4307597721,7.493927374,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
15g,ND,2.912062449,1.80980129,0.5997192049,0.1370035454,4.377399161,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
15g,ND,4.10092718,2.039854477,5.172363058,0.1393043828,37.12993771,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
15g,ND,2.989963034,2.691881372,0.1155213241,0.05416483749,2.13277339,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
15g,ND,3.736669499,2.200746142,1.021993146,0.2680335782,3.812929531,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
15g,ND,2.963516126,1.357124696,0.7331163993,0.08321057704,8.810375139,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
15g,ND,3.288083816,1.831925867,3.449513598,0.2567059609,13.43760614,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
15g,ND,1.294658934,1.215146409,0.08747312031,0.1538641514,0.5685087756,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
15g,ND,2.851188086,2.065041121,0.6849957608,0.2472684947,2.770250863,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
15g,ND,2.775509536,2.089393701,0.2234733965,0.2039625461,1.095658987,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
15g,ND,3.172330893,1.995209574,2.283869167,0.3477073652,6.568365804,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
15g,ND,2.632728322,1.569737361,0.2432503288,0.2543647254,0.9563052753,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
15g,ND,2.064705392,1.885018147,0.5036627862,0.292599295,1.721339712,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
15g,ND,3.089962722,1.188118323,4.00245308,0.1189456637,33.64942409,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
15g,ND,4.093266421,2.747795086,2.47527108,0.2941512374,8.414960623,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
15g,ND,3.438164481,1.377497731,2.201180401,0.1124309153,19.57807063,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
15g,ND,3.67563517,1.416272398,0.04060084715,0.04237743669,0.9580769938,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
15g,ND,2.713314373,3.373329695,1.180584952,0.192439992,6.134821251,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
15g,ND,0.9099567436,1.133404988,0.01375085973,0.04974795639,0.2764105449,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
16g,ND,.,.,.,.,.,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
16g,ND,.,.,.,.,.,dobutamine+GsMTx,drug only,ND-dobutamine+GsMTx-drug only,-
